id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,issue_d
null,null,10000,10000,10000, 36 months,  6.97%,308.64,A,A3,IT Manager,3 years,MORTGAGE,88000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,787xx,TX,10.16,0,Aug-2009,0,null,null,10,0,7505,35.1%,21,w,5811.84,5811.84,4959.54,4959.54,4188.16,771.38,0,0,0,Aug-2017,308.64,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,615,247177,3,1,1,2,6,30712,93,0,4,968,70,21400,5,6,4,8,24718,1890,44.4,0,0,79,45,16,5,4,17,null,6,null,0,2,4,3,3,8,8,9,4,10,0,0,0,3,100,0,0,0,264400,38217,3400,33000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,2400,2400,2400, 36 months, 12.99%,80.86,C,C2,Exhibitor/ US Medic,10+ years,RENT,55000,Verified,Current,n,null,null,moving,Moving and relocation,402xx,KY,30.94,0,Nov-2001,0,29,null,15,0,5398,31.9%,30,w,1446.90,1446.9,1302.99,1302.99,953.1,349.89,0,0,0,Aug-2017,80.86,Sep-2017,Aug-2017,0,29,1,INDIVIDUAL,null,null,null,0,315,61216,1,4,2,3,9,55818,86,2,4,2073,75,16900,1,0,1,7,4081,4505,43.7,0,0,126,172,2,2,0,8,74,3,59,3,4,8,6,8,13,11,16,8,15,0,0,0,4,86.7,0,0,0,81752,61216,8000,64852,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,18000,18000,18000, 60 months, 19.99%,476.79,E,E1,Director - Urban Consortium,10+ years,MORTGAGE,102000,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,071xx,NJ,30.64,0,Jun-1998,2,null,114,24,1,16098,22.7%,53,w,14786.21,14786.21,7588.66,7588.66,3213.79,4374.87,0,0,0,Aug-2017,476.79,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,435806,5,3,5,10,3,105651,88,3,5,1946,45,70900,3,0,11,16,18948,34035,25.7,0,0,136,149,4,3,6,4,null,1,null,0,12,17,13,16,20,20,27,17,24,0,0,0,9,100,7.7,1,0,501508,121749,45800,115183,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,16000,16000,16000, 36 months, 15.31%,557.08,C,C5,Psych Tech,10+ years,RENT,68000,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,106xx,NY,22.7,0,Mar-2005,0,null,null,15,0,13881,64.9%,20,w,9778.94,9778.94,8886.06,8886.06,6221.06,2665,0,0,0,Aug-2017,557.08,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,35273,1,4,1,5,6,21392,76,2,2,2811,71,21400,0,0,2,7,2520,2112,74.9,0,0,41,132,9,6,0,37,null,9,null,0,4,7,5,5,7,11,13,7,15,0,0,0,3,100,50,0,0,49460,35273,8400,28060,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,5675,5675,5675, 36 months, 14.46%,195.23,C,C4,Parts and Sales Manager,3 years,MORTGAGE,67000,Source Verified,Charged Off,n,null,null,debt_consolidation,Debt consolidation,841xx,UT,38.53,0,Oct-1989,0,null,null,16,0,46958,62.7%,32,f,0.00,0,2572.27,2572.27,1058.62,494.1,0,1019.55,183.5190000001,Dec-2016,195.23,null,Apr-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,305796,2,2,0,2,15,23209,77,2,2,9947,67,74900,0,4,1,5,19112,11132,77,0,0,93,317,2,2,3,2,null,7,null,0,4,7,7,12,3,13,26,8,16,0,0,0,2,100,57.1,0,0,357459,70167,48500,29999,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,26700,26700,26700, 36 months, 18.25%,968.63,D,D3,LPN,8 years,RENT,78000,Not Verified,Charged Off,n,null,null,debt_consolidation,Debt consolidation,104xx,NY,14.02,0,Sep-2001,1,36,null,17,0,8212,39.9%,20,w,0.00,0,10600.79,10600.79,6671.47,3929.32,0,0,0,Mar-2017,968.63,null,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,23745,0,2,0,2,14,15533,82,3,5,2150,60,20600,0,1,2,7,1397,4650,59.2,0,0,107,174,8,8,0,11,null,4,36,0,7,11,8,8,3,15,17,11,17,0,0,0,3,80,37.5,0,0,39600,23745,11400,19000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,10000,10000,10000, 36 months, 11.99%,332.1,C,C1,manager,10+ years,MORTGAGE,45000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,891xx,NV,25.6,0,Nov-2005,0,null,null,9,0,17476,49.6%,16,w,5993.27,5993.27,5300.28,5300.28,4006.73,1293.55,0,0,0,Aug-2017,332.1,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,279618,2,1,0,2,17,24179,82,2,4,4394,64,35200,6,1,3,8,31069,6915,59.1,0,0,111,98,5,5,2,16,null,12,null,0,3,5,3,4,4,7,8,5,9,0,0,0,4,100,33.3,0,0,305582,41655,16900,29547,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12000,12000,12000, 36 months,  7.89%,375.43,A,A5,Truck Driver,8 years,MORTGAGE,60000,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,373xx,TN,5.22,0,Jun-1995,1,75,null,15,0,10068,25.7%,26,w,7014.22,7014.22,5996.36,5996.36,4985.78,1010.58,0,0,0,Aug-2017,375.43,Sep-2017,Aug-2017,0,75,1,INDIVIDUAL,null,null,null,0,0,10068,0,0,0,0,106,0,null,2,6,4272,26,39200,0,0,1,6,774,17932,36,0,0,106,249,9,9,0,9,75,1,75,1,4,4,6,13,1,15,25,4,15,0,0,0,2,96,33.3,0,0,39200,10068,28000,0,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,5000,5000,5000, 36 months,  8.39%,157.59,B,B1,Capture Manager,< 1 year,MORTGAGE,127000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,038xx,NH,4.62,0,Feb-2005,0,69,67,7,2,5957,34%,18,w,2931.57,2931.57,2516.78,2516.78,2068.43,448.35,0,0,0,Aug-2017,157.59,Sep-2017,Aug-2017,0,69,1,INDIVIDUAL,null,null,null,0,0,296771,0,1,1,1,12,18163,86,1,2,5120,62,17500,0,1,2,5,59354,11543,34,0,0,133,115,10,10,4,10,null,12,null,1,2,2,3,5,6,5,8,2,7,0,0,0,2,92.9,0,1,1,315632,24120,17500,21240,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,18000,18000,18000, 36 months, 15.31%,626.72,C,C5,Sales,8 years,OWN,75000,Verified,Current,n,null,null,credit_card,Credit card refinancing,705xx,LA,29.12,0,Jun-2004,1,76,null,11,0,15236,68%,30,w,11001.22,11001.22,9996.9,9996.9,6998.78,2998.12,0,0,0,Aug-2017,626.72,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,56989,1,3,1,1,4,41753,57,1,4,5072,64,22400,2,0,2,5,5181,784,92,0,0,129,141,12,4,0,16,null,5,76,0,2,6,3,5,14,8,16,6,11,0,0,0,2,96.7,66.7,0,0,86832,56989,9800,64432,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,24000,24000,24000, 60 months, 11.99%,533.75,C,C1,Police Dispatch Supervisor,3 years,MORTGAGE,105000,Source Verified,Fully Paid,n,null,null,debt_consolidation,Debt consolidation,990xx,WA,16.26,0,Feb-2009,0,null,null,14,0,12028,47.5%,22,w,0.00,0,27460.6189540348,27460.62,24000,3460.62,0,0,0,Aug-2017,19486.34,null,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,228,232686,0,2,2,3,10,52374,85,1,5,2523,54,25300,0,1,4,8,16620,1772,77.3,0,0,42,85,12,10,2,21,null,11,null,0,4,8,4,8,5,11,15,8,14,0,0,0,3,100,75,0,0,259233,64402,7800,57587,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,10850,10850,10850, 36 months, 13.67%,369.1,C,C3,Manager,10+ years,MORTGAGE,44000,Verified,Current,n,null,null,credit_card,Credit card refinancing,254xx,WV,32.01,0,Jan-1989,0,58,59,11,1,12347,64.3%,26,w,6567.87,6567.87,5889.12,5889.12,4282.13,1606.99,0,0,0,Aug-2017,369.1,Sep-2017,Aug-2017,0,58,1,INDIVIDUAL,null,null,null,0,0,176684,2,3,2,2,4,35785,81,1,3,6282,76,19200,2,1,4,6,17668,3553,77.7,0,0,173,326,3,3,4,3,58,4,58,0,4,4,4,10,9,7,13,4,10,0,0,0,3,95.7,50,1,0,200322,48132,15900,44472,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,20000,20000,20000, 60 months, 15.31%,479.06,C,C5,Teacher,2 years,OWN,48000,Verified,Current,n,null,null,credit_card,Credit card refinancing,786xx,TX,43.19,0,Oct-2001,1,49,null,16,0,20060,41.2%,38,w,16053.64,16053.64,7630.94,7630.94,3946.36,3684.58,0,0,0,Aug-2017,479.06,Sep-2017,Aug-2017,0,49,1,DIRECT_PAY,null,null,null,0,627,141526,1,3,0,2,22,121466,72,5,9,7589,53,48700,1,5,6,11,8845,28140,41.6,0,0,173,171,4,4,0,4,76,0,76,5,5,5,12,15,22,13,16,5,16,0,0,0,5,88.9,8.3,0,0,184474,141526,48200,135774,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,20900,20900,20900, 36 months, 12.99%,704.11,C,C2,Owner,7 years,MORTGAGE,47529,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,080xx,NJ,21.44,0,Dec-1975,1,null,89,12,1,20762,55.1%,15,w,12600.88,12600.88,11235.59,11235.59,8299.12,2936.47,0,0,0,Aug-2017,704.11,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,20762,0,0,0,1,24,0,null,0,1,7281,55,37700,0,0,3,2,2076,7176,71.3,0,0,127,483,13,13,0,13,null,1,null,0,8,10,10,10,2,12,13,10,12,0,0,0,0,100,62.5,1,0,37700,20762,25000,0,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,3200,3200,3200, 36 months, 15.31%,111.42,C,C5,Behavioral health assistant care coordin,7 years,RENT,35000,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,967xx,HI,38.08,0,Oct-1997,0,77,null,16,0,6538,86%,27,w,1955.72,1955.72,1777.28,1777.28,1244.28,533,0,0,0,Aug-2017,111.42,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,37249,0,10,2,3,8,29663,62,1,2,2390,65,7600,0,0,1,5,2483,677,86.7,0,0,221,181,8,8,0,17,77,8,77,0,3,4,3,6,17,5,9,4,16,0,0,0,3,96.3,100,0,0,57156,37249,5100,48090,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,16800,16800,16800, 60 months, 18.99%,435.71,D,D4,Manager,5 years,RENT,55200,Verified,Current,n,null,null,other,Other,016xx,MA,9.35,1,Jul-2007,2,3,null,18,0,3355,19.6%,27,w,12402.27,12402.27,8163.91,8163.91,4397.73,3766.18,0,0,0,Aug-2017,435.71,Sep-2017,Aug-2017,0,45,1,INDIVIDUAL,null,null,null,0,0,6540,1,1,1,2,12,3185,51,4,9,2934,28,17100,3,0,7,11,385,7159,29.1,0,0,43,104,4,4,0,4,3,3,3,0,2,6,5,10,4,17,23,6,18,0,0,0,5,92.3,0,0,0,23375,6540,10100,6275,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12000,12000,12000, 36 months, 17.27%,429.45,D,D2,Field Rep.,9 years,RENT,60000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,945xx,CA,30.01,0,Feb-1999,1,46,null,22,0,23995,66.7%,31,w,7417.37,7417.37,6848.17,6848.17,4582.63,2265.54,0,0,0,Aug-2017,429.45,Sep-2017,Aug-2017,0,46,1,INDIVIDUAL,null,null,null,0,0,44602,1,1,1,1,12,18488,89,2,2,3102,75,36000,0,0,2,3,2124,4302,81.3,0,0,98,205,6,6,0,6,null,5,null,1,13,18,13,18,2,20,28,18,22,0,0,0,3,96.8,76.9,0,0,59867,44602,23000,20750,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,6725,6725,6725, 36 months, 16.29%,237.4,D,D1,Buyer ,7 years,MORTGAGE,40200,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,351xx,AL,13.88,0,Jul-2007,3,41,null,21,0,6388,14.1%,29,w,4133.50,4133.5,3810.57,3810.57,2591.5,1219.07,0,0,0,Aug-2017,237.4,Sep-2017,Aug-2017,0,41,1,INDIVIDUAL,null,null,null,0,368,9037,7,1,1,1,6,2649,88,8,8,2756,19,45300,0,0,4,10,430,26365,18.1,0,0,100,104,0,0,0,0,null,1,null,1,7,10,12,14,5,19,22,10,21,0,0,0,9,96.4,0,0,0,91349,9037,32200,3000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,20000,20000,20000, 60 months,  9.16%,416.73,B,B2,Analyst,7 years,MORTGAGE,109220,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,238xx,VA,23.4,0,Mar-1993,1,null,null,23,0,48209,56.2%,57,w,15301.80,15301.8,6847.32,6847.32,4698.2,2149.12,0,0,0,Aug-2017,416.73,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,175692,2,3,1,2,7,72520,89,3,5,7072,72,85800,0,14,3,9,8366,19282,32.1,0,0,128,276,4,4,2,6,null,1,null,0,4,9,8,19,14,19,41,9,23,0,0,0,5,100,0,0,0,224220,120729,28400,81920,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,30000,30000,30000, 36 months, 14.46%,1032.05,C,C4,null,n/a,MORTGAGE,68500,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,350xx,AL,45.16,0,Jan-1983,0,null,null,17,0,28555,30.1%,35,w,18244.86,18244.86,16464.6,16464.6,11755.14,4709.46,0,0,0,Aug-2017,1032.05,Sep-2017,Aug-2017,0,null,1,DIRECT_PAY,null,null,null,0,0,91404,1,5,3,4,6,62849,76,1,2,13118,52,94800,2,0,5,8,5377,55650,32.4,0,0,132,392,11,6,5,11,null,4,null,0,5,6,9,10,15,12,14,6,17,0,0,0,5,100,11.1,0,0,177035,91404,82300,82235,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,4000,4000,4000, 36 months, 15.31%,139.27,C,C5,null,n/a,MORTGAGE,32848,Verified,Current,n,null,null,home_improvement,Home improvement,711xx,LA,11.47,0,Nov-1988,1,null,86,10,1,3619,27%,26,w,2445.00,2445,2221.52,2221.52,1555,666.52,0,0,0,Aug-2017,139.27,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,150998,2,1,1,1,6,9309,91,1,3,2589,55,13400,0,1,1,5,18875,4170,45.8,0,0,143,328,1,1,4,1,null,1,null,0,2,4,3,5,5,8,17,4,10,0,0,0,2,100,50,1,0,165093,12928,7700,10193,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,6000,6000,6000, 36 months, 12.99%,202.14,C,C2,driver,9 years,MORTGAGE,70000,Verified,Current,n,null,null,other,Other,254xx,WV,23.37,0,Mar-2006,0,80,null,8,0,8587,77.4%,15,w,3262.46,3262.46,3575.58,3575.58,2737.54,838.04,0,0,0,Aug-2017,202.14,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,52766,1,3,1,2,12,44179,71,1,1,4607,72,11100,3,0,3,3,6596,1513,85,0,0,117,114,5,5,2,5,80,12,80,0,4,4,4,5,6,5,7,4,8,0,0,0,2,93.3,75,0,0,73542,52766,10100,62442,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,2000,2000,2000, 36 months, 28.34%,83.1,G,G3,security officer,2 years,RENT,24000,Verified,Fully Paid,n,null,null,other,Other,076xx,NJ,19.4,0,Nov-2001,3,33,23,7,1,1728,59.6%,11,f,0.00,0,2078.05,2078.05,2000,78.05,0,0,0,May-2016,2084.35,null,Aug-2017,0,33,1,INDIVIDUAL,null,null,null,0,275,16263,2,2,1,2,8,14535,93,3,4,1172,88,2900,3,0,5,6,2323,872,66.5,0,0,55,140,5,5,0,5,null,3,null,1,2,2,3,4,5,4,5,2,7,0,0,0,4,90,33.3,1,0,18570,16263,2600,15670,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,4000,4000,4000, 36 months, 10.75%,130.49,B,B4,Child Care,6 years,OWN,2400,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,840xx,UT,343.5,0,Mar-1976,0,null,null,12,0,18648,43.6%,25,w,2379.36,2379.36,2083.06,2083.06,1620.64,462.42,0,0,0,Aug-2017,130.49,Sep-2017,Aug-2017,0,null,1,JOINT,55272,20.97,Not Verified,0,0,24830,0,1,1,2,12,6182,78,0,2,3299,49,42800,1,4,1,4,2483,3675,60.5,0,0,146,480,20,12,4,20,null,8,null,0,2,7,3,4,5,11,16,7,12,0,0,0,1,100,50,0,0,50744,24830,9300,7944,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12500,12500,12500, 36 months, 12.99%,421.12,C,C2,Modular team,5 years,RENT,55000,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,980xx,WA,33.71,0,Oct-2007,0,null,null,11,0,18170,73.3%,18,w,7536.38,7536.38,6719.88,6719.88,4963.62,1756.26,0,0,0,Aug-2017,421.12,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,46568,2,3,2,3,4,28398,82,0,0,9810,78,24800,1,4,2,3,4233,291,97.6,0,0,55,101,41,4,0,41,null,4,null,0,3,5,3,4,7,8,11,5,11,0,0,0,2,100,100,0,0,59392,46568,11900,34592,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,25000,25000,25000, 60 months, 12.99%,568.7,C,C2,Administration,10+ years,RENT,138000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,078xx,NJ,12.44,0,Aug-1995,1,null,64,9,1,8577,37.1%,24,w,19823.33,19823.33,9063.12,9063.12,5176.67,3886.45,0,0,0,Aug-2017,568.7,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,11565,2,1,0,0,33,2988,null,2,6,4350,37,23100,1,0,2,6,1285,9281,45.4,0,0,136,247,2,2,0,2,null,0,null,0,5,8,5,11,3,8,20,8,9,0,0,0,2,100,20,1,0,58967,11565,17000,35867,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,25000,25000,25000, 36 months,  5.32%,752.87,A,A1,veterinary technician,10+ years,OWN,65000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,275xx,NC,11.67,0,Feb-2000,1,null,null,10,0,8363,26.4%,33,w,14378.68,14378.68,12031.14,12031.14,10621.32,1409.82,0,0,0,Aug-2017,752.87,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,23420,1,1,0,1,15,15057,75,2,4,2586,45,31700,1,3,2,5,2342,16714,28.6,0,0,68,193,4,4,0,11,null,4,null,0,4,5,6,22,3,9,30,5,10,0,0,0,2,100,0,0,0,51700,23420,23400,20000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,6000,6000,6000, 36 months, 11.47%,197.78,B,B5,Clerk Typist III,10+ years,RENT,46900,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,553xx,MN,24.23,2,Aug-1994,1,4,null,9,0,4161,25.7%,14,w,3584.63,3584.63,3156.83,3156.83,2415.37,741.46,0,0,0,Aug-2017,197.78,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,19337,2,2,1,1,3,15176,52,1,2,2435,43,16200,0,2,1,3,2149,5929,36.2,0,0,259,140,2,2,0,112,4,2,4,0,2,4,3,3,6,7,8,4,9,0,0,0,2,83.3,33.3,0,0,45362,19337,9300,29162,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,3300,3300,3300, 36 months, 13.67%,112.26,C,C3,Certified Nursing Assistant,1 year,RENT,23400,Source Verified,Current,n,null,null,debt_consolidation,null,720xx,AR,19.33,0,Apr-2000,2,null,null,6,0,605,30.2%,13,w,1865.04,1865.04,1918.41,1918.41,1434.96,468.45,15,0,0,Aug-2017,112.26,Sep-2017,Aug-2017,1,null,1,INDIVIDUAL,null,null,null,0,330,12125,1,2,0,2,16,11520,76,2,5,268,71,2000,1,1,3,7,2021,1205,24.7,0,0,23,191,3,3,0,3,null,3,null,0,2,3,3,4,2,4,10,3,6,0,0,0,2,100,0,0,0,17119,12125,1600,15119,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,12000,12000,12000, 60 months, 14.46%,282.09,C,C4,Office staff,1 year,RENT,53000,Not Verified,Current,n,null,null,debt_consolidation,null,770xx,TX,10.46,0,Sep-2005,0,null,null,26,0,7687,52.7%,32,w,9591.81,9591.81,4509.16,4509.16,2408.19,2085.97,15,0,0,Aug-2017,297.09,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,213616,4,21,5,7,3,205929,98,1,1,2701,95,14600,3,0,4,8,8216,3385,58.7,0,0,126,111,4,3,0,29,null,0,null,0,2,3,2,3,24,4,7,3,26,0,0,0,6,100,0,0,0,225218,213616,8200,210555,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,28000,28000,28000, 60 months, 15.31%,670.69,C,C5,Manager ,10+ years,MORTGAGE,105000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,383xx,TN,33.62,1,Aug-2004,0,11,null,26,0,50339,45.4%,47,w,22475.00,22475,10683.41,10683.41,5525,5158.41,0,0,0,Aug-2017,670.69,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,245234,2,7,4,5,4,87537,81,0,1,8500,55,110800,0,3,0,6,10218,51805,49,0,0,126,139,15,4,4,15,11,15,11,0,11,12,12,16,17,18,26,12,26,0,0,0,4,100,25,0,0,368007,137876,101600,137386,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,7200,7200,7200, 36 months,  8.39%,226.92,B,B1,Senior Systems Engineer,3 years,MORTGAGE,75000,Not Verified,Current,n,null,null,home_improvement,Home improvement,462xx,IN,8.18,0,Mar-2002,1,47,4,19,2,18376,51.3%,36,w,4221.62,4221.62,3624.01,3624.01,2978.38,645.63,0,0,0,Aug-2017,226.92,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,195214,0,13,3,5,10,49041,110,2,2,6634,84,35800,0,0,2,7,10274,11977,59.1,0,0,74,168,9,9,2,9,null,4,null,0,4,5,4,6,23,5,10,5,19,0,0,0,5,97.1,50,0,2,228084,67417,29300,44678,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
null,null,15000,15000,15000, 36 months,  7.89%,469.29,A,A5,Sr Programmer Analyst ,8 years,MORTGAGE,80000,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,761xx,TX,13.17,1,May-2002,0,13,null,11,0,18987,88.6%,29,w,8777.64,8777.64,7496.21,7496.21,6222.36,1273.85,0,0,0,Aug-2017,469.29,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,617,164354,0,2,0,0,54,13464,43,0,2,6911,61,21400,0,2,0,2,16435,1751,91.1,0,0,160,166,19,19,2,19,null,19,39,0,5,7,5,12,7,8,20,7,11,0,0,0,0,85.7,100,0,0,198063,32451,19600,31617,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mar-2016
